subscriber_id,customer_id,device_id,plan_id,msisdn_like,start_date,subscriber_status,home_region
SUB00001575,CUST00003856,DEV0000822,PLN011,5557818102,2024-01-06,Active,Northeast
SUB00001576,CUST00000125,DEV0002057,PLN015,5556560282,2022-05-12,Suspended,Northeast
SUB00001577,CUST00004259,DEV0002200,PLN019,5556365841,2025-12-21,Suspended,Southeast
SUB00001578,CUST00003715,DEV0001807,PLN018,5557752824,2021-12-28,Suspended,Northeast
SUB00001579,CUST00001249,DEV0000577,PLN018,5558451205,2023-03-10,Active,Northeast
SUB00001580,CUST00002648,DEV0002010,PLN016,5557790333,2021-05-10,Suspended,West
SUB00001581,CUST00000175,DEV0001651,PLN011,5559853920,2021-04-02,Suspended,Midwest
SUB00001582,CUST00001267,DEV0002202,PLN009,5557934394,2023-02-25,Active,Midwest
SUB00001583,CUST00004063,DEV0002066,PLN007,5559563058,2023-07-15,active ,Northeast
SUB00001584,CUST00003354,DEV0001611,PLN015,5557679481,2021-07-07,Active,Southwest
SUB00001585,CUST00004294,DEV0001721,PLN004,5557415057,2022-01-02,Suspended,Southeast
SUB00001586,CUST00003338,DEV0000281,PLN019,5551688644,2022-04-03,Active,Midwest
SUB00001587,CUST00000075,DEV0000753,PLN006,5555190922,2020-02-24,Active,Southeast
SUB00001588,CUST00001161,DEV0002359,PLN010,5554522649,2023-04-08,Active,Southeast
SUB00001589,CUST00004465,DEV0001731,PLN017,5554622966,2026-02-22,Active,Midwest
SUB00001590,CUST00002962,DEV0001015,PLN012,5558842231,2025-02-06,Suspended,Southeast
SUB00001591,CUST00002735,DEV0001448,PLN016,5558025988,2025-06-18,active ,Southwest
SUB00001592,CUST00002809,DEV0000838,PLN020,5558642429,2021-09-27,Active,Northeast
SUB00001593,CUST00002721,DEV0001134,PLN009,5556480467,2024-01-25,Cancelled,Southwest
SUB00001594,CUST00001628,DEV0000922,PLN014,5554635698,2024-02-06,active ,Southeast
SUB00001595,CUST00003168,DEV0000549,PLN006,5555677714,2020-11-25,Active,Southeast
SUB00001596,CUST00001392,DEV0002498,PLN005,5553571437,2020-08-15,active ,Northeast
SUB00001597,CUST00002733,DEV0001242,PLN004,5554175214,2021-11-01,Active,Northeast
SUB00001598,CUST00001808,DEV0000078,PLN014,5553997169,2024-10-09,Active,Southwest
SUB00001599,CUST00002633,DEV0001598,PLN006,5559654113,2020-09-15,Active,Northeast
SUB00001600,CUST00001925,DEV0000362,PLN001,5559474457,2024-12-09,Cancelled,West
SUB00001601,CUST00003241,DEV0001556,PLN012,5558725779,2022-06-04,Active,Midwest
SUB00001602,CUST00003364,DEV0002221,PLN015,5559907063,2021-11-17,active ,Southeast
SUB00001603,CUST00000914,DEV_BAD,PLN002,5557157723,2023-07-24,Cancelled,Northeast
SUB00001604,CUST00004036,DEV0000153,PLN004,5556110557,2022-03-11,Active,Midwest
SUB00001605,CUST00003892,DEV0001053,PLN002,5555691532,2023-12-10,Active,West
SUB00001606,CUST00003319,DEV0001424,PLN010,5557672318,2025-03-28,Suspended,Northeast
SUB00001607,CUST00001432,DEV0002099,PLN007,5556247544,2022-07-09,Active,Southwest
SUB00001608,CUST00000325,DEV0000666,PLN011,5552577772,2025-08-27,Active,Northeast
SUB00001609,CUST00003541,DEV0001910,PLN015,5558834405,2021-08-22,Active,Midwest
SUB00001610,CUST00000420,DEV0000553,PLN011,5557497753,2022-02-13,Suspended,Midwest
SUB00001611,CUST00001940,DEV0002498,PLN014,5551055892,2020-12-22,active ,Southeast
SUB00001612,CUST00002326,DEV0001423,PLN006,5554012537,2021-12-21,Active,Midwest
SUB00001613,CUST00003808,DEV0002117,PLN020,5555342730,2021-05-12,Active,West
SUB00001614,CUST00002737,DEV0000859,PLN004,5557348249,2025-01-06,Active,Northeast
SUB00001615,CUST00003092,DEV0000515,PLN018,5557766876,2021-02-01,Cancelled,Southwest
SUB00001616,CUST00002668,DEV0002399,PLN002,5552178855,2024-07-18,Active,Southeast
SUB00001617,CUST00000417,DEV0001700,PLN016,5551044599,2021-10-26,Cancelled,West
SUB00001618,CUST00001919,DEV0001876,PLN006,5555345524,2023-09-25,active ,Midwest
SUB00001619,CUST00001568,DEV0002416,PLN013,5558704914,2021-10-26,Suspended,West
SUB00001620,CUST00000519,DEV0002065,PLN005,5553801020,2025-08-15,Cancelled,Midwest
SUB00001621,CUST00002716,DEV0002294,PLN015,5553606886,2022-06-19,Active,West
SUB00001622,CUST00000325,DEV0000619,PLN010,5554603269,2025-06-07,Suspended,Northeast
SUB00001623,CUST00003003,DEV0001707,PLN006,5552657955,2022-07-09,Cancelled,Midwest
SUB00001624,CUST00003734,DEV0000363,PLN001,5558949557,2026-04-12,Cancelled,West
SUB00001625,CUST00004146,DEV0002109,PLN015,5553343209,2024-09-10,Active,West
SUB00001626,CUST00002469,DEV0002481,PLN002,5557609508,2023-10-25,Cancelled,Midwest
SUB00001627,CUST00000417,DEV0001150,PLN015,5551098770,2025-05-22,active ,West
SUB00001628,CUST00002282,DEV0002348,PLN016,5556640449,2024-05-12,Active,Southwest
SUB00001629,CUST00002651,DEV0000646,PLN010,5559268481,2022-02-12,Cancelled,Southeast
SUB00001630,CUST00004024,DEV0001406,PLN010,5556819282,2021-08-21,Cancelled,Northeast
SUB00001631,CUST00004446,DEV0000953,PLN004,5557124973,2026-01-02,Suspended,Midwest
SUB00001632,CUST00002890,DEV0000672,PLN018,5557083821,2021-08-26,active ,Southeast
SUB00001633,CUST00002235,DEV0000578,PLN008,5555005513,2023-01-31,Active,Southwest
SUB00001634,CUST00003062,DEV0000356,PLN014,5559208947,2020-04-25,Suspended,Midwest
SUB00001635,CUST00003451,DEV0001396,PLN006,5557511266,2021-05-26,active ,West
SUB00001636,CUST00004384,DEV0002018,PLN016,5555810870,2021-01-29,Suspended,West
SUB00001637,CUST00000742,DEV0001251,PLN005,5559340739,2020-03-06,Active,Northeast
SUB00001638,CUST00000883,DEV0001643,PLN012,5555079334,2022-11-01,Active,Southeast
SUB00001639,CUST00000760,DEV0001378,PLN012,5555531369,2022-09-14,Active,Southeast
SUB00001640,CUST00004333,DEV0001865,PLN009,5554957256,2025-03-21,Suspended,West
SUB00001641,CUST00000492,DEV0000204,PLN005,5556425758,2025-12-29,active ,West
SUB00001642,CUST00003541,DEV0000076,PLN013,5554903956,2024-12-26,Suspended,Midwest
SUB00001643,CUST00000086,DEV0001341,PLN007,5555953515,2023-05-31,Active,Southwest
SUB00001644,CUST00000804,DEV0000685,PLN007,5559543278,2023-02-05,Cancelled,Northeast
SUB00001645,CUST00003290,DEV0002118,PLN016,5554432758,2025-07-31,Active,Midwest
SUB00001646,CUST00002036,DEV0002304,PLN006,5559967818,2020-12-03,Active,Northeast
SUB00001647,CUST00003590,DEV0000733,PLN011,5552672752,2025-09-28,Active,Midwest
SUB00001648,CUST00004261,DEV0002117,PLN009,5556273522,2023-11-05,Active,Southeast
SUB00001649,CUST00001548,DEV0001171,PLN016,5556575358,2023-03-05,Active,Midwest
SUB00001650,CUST00000155,DEV0001064,PLN017,5555135103,2021-03-22,Active,Southwest
SUB00001651,CUST00001413,DEV0001286,PLN017,5556290112,2020-03-03,Suspended,Midwest
SUB00001652,CUST00003619,DEV0002346,PLN015,5557013598,2025-06-10,Cancelled,Midwest
SUB00001653,CUST00000112,DEV0001195,PLN011,5559098357,2022-01-23,active ,Northeast
SUB00001654,CUST00003671,DEV0002496,PLN011,5554940330,2025-02-24,active ,Southwest
SUB00001655,CUST00003386,DEV0001837,PLN013,5557012321,2023-11-10,Active,Midwest
SUB00001656,CUST00003594,DEV0000452,PLN002,5555090381,2020-03-24,Active,Northeast
SUB00001657,CUST00001593,DEV0000287,PLN007,5556237280,2022-09-11,Cancelled,Midwest
SUB00001658,CUST00000297,DEV0001744,PLN010,5551669827,2022-09-09,active ,West
SUB00001659,CUST00003848,DEV0000386,PLN019,5557989491,2021-10-26,Active,Northeast
SUB00001660,CUST00001641,DEV0000866,PLN015,5558451462,2021-04-27,Active,West
SUB00001661,CUST00001987,DEV0001751,PLN006,5551739052,2020-11-04,Active,Midwest
SUB00001662,CUST00002348,DEV0000385,PLN007,5552301144,2024-03-06,active ,Northeast
SUB00001663,CUST00000195,DEV0001547,PLN018,5556355804,2021-06-27,active ,West
SUB00001664,CUST00002664,DEV0002494,PLN011,5556179191,2025-10-18,Active,West
SUB00001665,CUST00001421,DEV0001626,PLN019,5559919057,2020-03-22,active ,Southwest
SUB00001666,CUST00001973,DEV0002460,PLN003,5551690094,2024-03-28,Suspended,West
SUB00001667,CUST00004225,DEV0001339,PLN005,5558788119,2022-02-16,Cancelled,Midwest
SUB00001668,CUST00002648,DEV0000449,PLN008,5554641510,2023-02-27,Suspended,West
SUB00001669,CUST00001153,DEV0002340,PLN013,5551748071,2025-11-06,Active,West
SUB00001670,CUST00000998,DEV0000844,PLN014,5553291485,2024-02-20,Suspended,Southeast
SUB00001671,CUST00001418,DEV0001902,PLN010,5558358692,2025-02-06,Suspended,Midwest
SUB00001672,CUST00000042,DEV0001476,PLN008,5556380196,2020-09-20,Active,Northeast
SUB00001673,CUST00001891,DEV0001680,PLN003,5554132298,2022-12-20,active ,Southwest
SUB00001674,CUST00002640,DEV0002153,PLN018,5553158017,2024-01-22,Active,West
SUB00001675,CUST00000376,DEV0001605,PLN008,5559446496,2021-07-16,Active,Midwest
SUB00001676,CUST00003824,DEV0000451,PLN006,5559867809,2023-10-22,Cancelled,Northeast
SUB00001677,CUST00002472,DEV0001365,PLN013,5551106775,2020-04-20,Active,Southwest
SUB00001678,CUST00003342,DEV0002400,PLN007,5556499006,2020-02-29,Cancelled,Southeast
SUB00001679,CUST00004248,DEV0000883,PLN003,5551415657,2024-05-11,Suspended,Midwest
SUB00001680,CUST00002526,DEV0001064,PLN019,5552438210,2020-08-20,Cancelled,Southeast
SUB00001681,CUST00002208,DEV0001245,PLN007,5557335930,2024-07-21,Active,Midwest
SUB00001682,CUST00000956,DEV0000082,PLN005,5556525902,2026-02-13,Active,Southeast
SUB00001683,CUST00001018,DEV0001496,PLN013,5556631275,2025-08-29,Cancelled,Southeast
SUB00001684,CUST00002701,DEV0001366,PLN016,5552354143,2025-08-08,Active,Midwest
SUB00001685,CUST00002929,DEV0002045,PLN019,5557500036,2024-12-18,Active,Northeast
SUB00001686,CUST00001852,DEV0002111,PLN014,5552191376,2024-10-02,active ,West
SUB00001687,CUST00003699,DEV0001269,PLN008,5556853340,2020-06-09,Active,Southwest
SUB00001688,CUST00003727,DEV0001491,PLN014,5552872474,2025-08-15,Suspended,Southeast
SUB00001689,CUST00004333,DEV0001887,PLN012,5552695373,2020-06-26,Cancelled,West
SUB00001690,CUST00004480,DEV0000718,PLN020,5551463143,2020-09-23,Active,Midwest
SUB00001691,CUST00001929,DEV0001834,PLN005,5554052690,2024-03-15,active ,Northeast
SUB00001692,CUST00001239,DEV0000985,PLN008,5551721251,2026-03-12,Active,Northeast
SUB00001693,CUST00004078,DEV0001636,PLN006,5553062258,2026-01-18,Active,Midwest
SUB00001694,CUST00000124,DEV0001515,PLN002,5553103147,2023-07-30,Active,Southwest
SUB00001695,CUST00000452,DEV0001251,PLN005,5554242906,2025-11-15,Cancelled,Midwest
SUB00001696,CUST00001620,DEV0000600,PLN003,5557286955,2024-07-07,Active,Southeast
SUB00001697,CUST00003623,DEV0002266,PLN017,5552656435,2025-06-30,Active,West
SUB00001698,CUST00001467,DEV0001875,PLN015,5558067104,2020-11-07,active ,Southwest
SUB00001699,CUST00002709,DEV0002124,PLN004,5551727832,2026-02-10,active ,Northeast
SUB00001700,CUST00001639,DEV0000710,PLN008,5554898516,2023-03-14,Active,West
SUB00001701,CUST00000402,DEV0002289,PLN010,5555583555,2021-08-24,Active,Midwest
SUB00001702,CUST00002659,DEV0000120,PLN010,5556486229,2021-11-12,Cancelled,Southeast
SUB00001703,CUST00000367,DEV0000922,PLN017,5557922744,2024-02-13,Suspended,Southeast
SUB00001704,CUST00000947,DEV0000496,PLN014,5559935630,2025-04-28,Cancelled,West
SUB00001705,CUST00001821,DEV0001459,PLN019,5558198082,2024-05-19,Suspended,Midwest
SUB00001706,CUST00001655,DEV0000701,PLN018,5553226359,2026-01-15,Cancelled,Southwest
SUB00001707,CUST00003907,DEV0002080,PLN007,5552356045,2020-10-22,active ,Southeast
SUB00001708,CUST00003801,DEV0001768,PLN019,5551286014,2021-07-20,Suspended,Southeast
SUB00001709,CUST00000226,DEV0002033,PLN011,5557016404,2021-06-09,Active,Midwest
SUB00001710,CUST00001815,DEV0001119,PLN016,5555497810,2020-09-05,Suspended,Northeast
SUB00001711,CUST00003088,DEV0000403,PLN010,5554224544,2021-10-20,Active,Southeast
SUB00001712,CUST00000686,DEV0000261,PLN003,5558027481,2024-01-06,Cancelled,Southeast
SUB00001713,CUST00002968,DEV0001393,PLN013,5555936453,2020-04-16,Active,West
SUB00001714,CUST00003766,DEV0000195,PLN001,5559858146,2020-11-08,Suspended,Northeast
SUB00001715,CUST00001065,DEV0000742,PLN006,5555000150,2020-01-06,Active,Southeast
SUB00001716,CUST00002982,DEV0000740,PLN015,5557666694,2024-01-17,Active,Northeast
SUB00001717,CUST00003601,DEV0001178,PLN002,5558385570,2023-08-20,active ,Southwest
SUB00001718,CUST00001330,DEV0001169,PLN011,5552369073,2022-12-07,Suspended,West
SUB00001719,CUST00004022,DEV0000024,PLN004,5553070815,2021-11-10,Active,Southeast
SUB00001720,CUST00002449,DEV0001878,PLN018,5555006674,2020-10-10,Cancelled,Southwest
SUB00001721,CUST00003787,DEV0002301,PLN006,5555378118,2022-04-07,Active,Midwest
SUB00001722,CUST00002055,DEV0001093,PLN012,5551576788,2023-12-17,Suspended,Midwest
SUB00001723,CUST00001554,DEV0000454,PLN010,5558575545,2024-07-31,active ,Midwest
SUB00001724,CUST00002018,DEV0001029,PLN006,5557836204,2020-02-27,active ,West
SUB00001725,CUST00003003,DEV0001814,PLN009,5558971733,2026-01-26,Suspended,Midwest
SUB00001726,CUST00004368,DEV0000012,PLN004,5551146849,2025-04-11,Cancelled,Southwest
SUB00001727,CUST00002612,DEV0001968,PLN008,5553000026,2023-12-16,active ,Southeast
SUB00001728,CUST00001211,DEV0001714,PLN006,5553612674,2023-11-23,Cancelled,Midwest
SUB00001729,CUST00003821,DEV0000042,PLN010,5555287179,2024-02-23,Suspended,Northeast
SUB00001730,CUST00003200,DEV0000764,PLN014,5552500447,2025-09-21,Active,Southwest
SUB00001731,CUST00000573,DEV0002322,PLN008,5559535899,2026-03-15,Suspended,Midwest
SUB00001732,CUST00004398,DEV0000018,PLN019,5551335045,2025-03-20,active ,West
SUB00001733,CUST00000784,DEV0001587,PLN005,5552281767,2022-05-01,Active,Northeast
SUB00001734,CUST00002469,DEV0002218,PLN010,5559536698,2022-07-20,active ,Midwest
SUB00001735,CUST00000642,DEV0002485,PLN018,5557572968,2024-05-26,Active,Southwest
SUB00001736,CUST00003509,DEV0000974,PLN007,5551786297,2021-11-06,active ,Midwest
SUB00001737,CUST00003370,DEV0000750,PLN015,5556043441,2024-07-15,Active,Northeast
SUB00001738,CUST00002376,DEV0001334,PLN017,5551793602,2022-04-27,Active,Southeast
SUB00001739,CUST00003477,DEV0001850,PLN009,5559936133,2025-08-24,Cancelled,Southwest
SUB00001740,CUST00002168,DEV0000926,PLN016,5558101967,2024-03-03,Active,Midwest
SUB00001741,CUST00001553,DEV0000668,PLN020,5551060039,2025-09-14,active ,Northeast
SUB00001742,CUST00003864,DEV0000324,PLN015,5556518517,2026-01-20,Active,West
SUB00001743,CUST00003638,DEV0002130,PLN002,5553615710,2020-12-13,active ,Midwest
SUB00001744,CUST00001257,DEV0000713,PLN020,5558613353,2022-06-14,Active,Midwest
SUB00001745,CUST00000525,DEV0002289,PLN009,5555957663,2024-03-09,active ,Southeast
SUB00001746,CUST00001478,DEV0002288,PLN008,5551459662,2021-11-17,Active,Northeast
SUB00001747,CUST00004206,DEV0000223,PLN014,5555030160,2023-08-06,active ,Southwest
SUB00001748,CUST00003993,DEV0000049,PLN017,5553334341,2022-06-06,Active,West
SUB00001749,CUST00003893,DEV0001644,PLN014,5554734825,2026-02-17,Active,Midwest
SUB00001750,CUST00000660,DEV0001444,PLN008,5559015191,2024-03-20,Active,Southeast
SUB00001751,CUST00000890,DEV0000243,PLN003,5558901501,2024-07-18,Cancelled,Midwest
SUB00001752,CUST00001437,DEV0000855,PLN016,5559572033,2021-01-26,active ,Southeast
SUB00001753,CUST00001549,DEV0001265,PLN017,5558020721,2025-01-02,Suspended,Midwest
SUB00001754,CUST00000715,DEV0000730,PLN018,5555796387,2020-06-20,Active,West
SUB00001755,CUST00003187,DEV0001724,PLN005,5552124491,2025-04-14,Active,Northeast
SUB00001756,CUST00001685,DEV0001027,PLN018,5558130002,2021-02-12,Active,Midwest
SUB00001757,CUST00002878,DEV0000581,PLN019,5552737052,2025-01-28,Suspended,Southeast
SUB00001758,CUST00004479,DEV0000129,PLN012,5554257414,2022-08-07,Active,Southwest
SUB00001759,CUST00003012,DEV0000887,PLN006,5552993894,2022-04-27,Suspended,Southwest
SUB00001760,CUST00001333,DEV0000619,PLN019,5553491918,2023-01-04,Suspended,Midwest
SUB00001761,CUST00001105,DEV0000757,PLN010,5551177758,2026-01-15,Cancelled,Southwest
SUB00001762,CUST00001827,DEV0000281,PLN019,5555066880,2022-10-25,Cancelled,Northeast
SUB00001763,CUST00001646,DEV0000986,PLN011,5559137988,2024-03-02,Suspended,Southwest
SUB00001764,CUST00002324,DEV0001218,PLN015,5552117021,2024-02-02,Active,Northeast
SUB00001765,CUST00001071,DEV0002144,PLN001,5559425386,2023-07-24,active ,Northeast
SUB00001766,CUST00003622,DEV0001607,PLN003,5551944483,2020-12-18,active ,Northeast
SUB00001767,CUST00001781,DEV0001052,PLN014,5554166566,2021-04-22,active ,West
SUB00001768,CUST00002868,DEV0000850,PLN011,5557202257,2023-07-16,Cancelled,Southwest
SUB00001769,CUST00003838,DEV0001052,PLN010,5559165306,2020-04-09,Active,Southeast
SUB00001770,CUST00000832,DEV0001233,PLN011,5558262734,2020-09-28,Active,Northeast
SUB00001771,CUST00000231,DEV0001778,PLN011,5555505816,2026-02-28,Active,West
SUB00001772,CUST00001980,DEV0001102,PLN002,5553368867,2022-05-17,Active,West
SUB00001773,CUST00000006,DEV0002290,PLN009,5558935075,2022-08-16,active ,Midwest
SUB00001774,CUST00003256,DEV0002391,PLN010,5558450266,2023-10-09,active ,Southeast
SUB00001775,CUST00001134,DEV0000650,PLN005,5557781227,2022-07-29,Active,Southwest
SUB00001776,CUST00003088,DEV0000597,PLN015,5558017967,2020-03-06,Active,Southeast
SUB00001777,CUST00001414,DEV0000290,PLN014,5556832472,2020-12-02,active ,Southwest
SUB00001778,CUST00003460,DEV0000759,PLN015,5555251255,2020-05-10,Cancelled,Northeast
SUB00001779,CUST00003590,DEV0001304,PLN018,5554920948,2023-04-15,Cancelled,Midwest
SUB00001780,CUST00003489,DEV0000217,PLN011,5551663241,2020-08-25,Active,Southwest
SUB00001781,CUST00003093,DEV0000250,PLN019,5553328671,2024-02-28,Active,Southeast
SUB00001782,CUST00001472,DEV0001072,PLN012,5556789141,2023-05-20,Active,Northeast
SUB00001783,CUST00003921,DEV0001733,PLN009,5557707510,2024-04-13,Active,Southeast
SUB00001784,CUST00004079,DEV0002016,PLN016,5553649261,2025-05-14,Cancelled,Southeast
SUB00001785,CUST00002978,DEV0000981,PLN007,5557476235,2021-02-18,Cancelled,West
SUB00001786,CUST00003361,DEV0000384,PLN006,5553694801,2023-05-18,active ,West
SUB00001787,CUST00002759,DEV0001505,PLN015,5552163706,2023-05-29,Active,Southeast
SUB00001788,CUST00000748,DEV0001090,PLN019,5558305931,2023-04-15,Suspended,Southeast
SUB00001789,CUST00002891,DEV0002005,PLN012,5551409050,2023-03-14,active ,Midwest
SUB00001790,CUST00002105,DEV0001829,PLN020,5559966104,2020-10-07,Active,Northeast
SUB00001791,CUST00000634,DEV0000469,PLN004,5557061518,2022-11-19,Suspended,West
SUB00001792,CUST00000106,DEV0001469,PLN016,5552818127,2022-01-28,active ,Southwest
SUB00001793,CUST00003303,DEV0001858,PLN010,5556365419,2025-12-12,Cancelled,Southwest
SUB00001794,CUST00002409,DEV0002418,PLN006,5552346376,2020-02-06,Suspended,West
SUB00001795,CUST00000099,DEV_BAD,PLN017,5559975368,2022-04-02,active ,Southeast
SUB00001796,CUST00004100,DEV0000839,PLN004,5558305773,2023-09-30,Active,Northeast
SUB00001797,CUST00001563,DEV0000862,PLN017,5552531188,2024-04-19,active ,Southwest
SUB00001798,CUST00000994,DEV0002257,PLN012,5558239926,2023-09-11,Cancelled,Southeast
SUB00001799,CUST00001408,DEV0000287,PLN001,5556584565,2023-01-18,Cancelled,Northeast
SUB00001800,CUST00002291,DEV0001609,PLN007,5551154649,2022-05-16,Active,West
SUB00001801,CUST00004188,DEV0001252,PLN006,5553067367,2020-12-06,Suspended,Southwest
SUB00001802,CUST00000866,DEV0001838,PLN001,5559917484,2024-11-21,Suspended,Midwest
SUB00001803,CUST00001032,DEV0001246,PLN014,5558789935,2024-06-16,Active,West
SUB00001804,CUST00003161,DEV0001199,PLN006,5557381562,2022-10-09,Active,Midwest
SUB00001805,CUST00003246,DEV0002215,PLN002,5551812117,2023-05-29,Cancelled,Southwest
SUB00001806,CUST00001578,DEV0002399,PLN019,5552594963,2021-03-28,Cancelled,Midwest
SUB00001807,CUST00003091,DEV0002365,PLN019,5556729520,2021-04-11,Active,Northeast
SUB00001808,CUST00000807,DEV0000467,PLN007,5554522525,2025-01-09,Suspended,Southwest
SUB00001809,CUST00002465,DEV0001988,PLN011,5553201604,2022-09-13,Active,Northeast
SUB00001810,CUST00004039,DEV0001554,PLN003,5556671748,2024-08-24,Active,Southwest
SUB00001811,CUST00003540,DEV0002104,PLN016,5555320233,2023-02-21,Cancelled,Southwest
SUB00001812,CUST00001289,DEV0002174,PLN014,5555056729,2020-02-16,Suspended,Northeast
SUB00001813,CUST00002390,DEV0000345,PLN003,5553784961,2026-03-19,Active,West
SUB00001814,CUST00001378,DEV0000453,PLN002,5554234512,2025-09-10,Active,Midwest
SUB00001815,CUST00000111,DEV0000636,PLN012,5559264882,2025-11-03,Cancelled,Southeast
SUB00001816,CUST00000498,DEV0001240,PLN002,5559085538,2022-09-05,active ,Midwest
SUB00001817,CUST00001329,DEV0001007,PLN015,5555591856,2021-01-04,Active,Northeast
