customer_id,customer_name,customer_segment,city,region,signup_date,credit_class,autopay_flag,active_flag
CUST00001066,Morgan Patel 1066,Government,Denver,West,,C,True,True
CUST00001067,Morgan Patel 1067,Small Business,Albuquerque,Southwest,2019-08-04,D,True,True
CUST00001068,Alex Lee 1068,Enterprise,Boston,Northeast,,A,True,False
CUST00001069,Alex Smith 1069,Small Business,Albuquerque,Southwest,,A,True,True
CUST00001070,Casey Patel 1070,Small Business,Portland,West,,D,True,True
CUST00001071,Riley Garcia 1071,Small Business,Philadelphia,Northeast,,D,True,True
CUST00001072,Taylor Smith 1072,Consumer,San Diego,West,2024-03-11,A,False,True
CUST00001073,Jordan Smith 1073,Government,Birmingham,Southeast,2021-08-14,A,True,False
CUST00001074,Jordan Lee 1074,Consumer,Albany,Northeast,2020-09-23,A,False,True
CUST00001075,Riley Garcia 1075,Government,Chicago,Midwest,2024-04-06,D,True,True
CUST00001076,Jordan Kim 1076,Enterprise,Jacksonville,Southeast,2024-01-01,D,True,True
CUST00001077,Taylor Smith 1077,Government,Seattle,West,2025-08-25,C,True,True
CUST00001078,Casey Patel 1078,Consumer,Chicago,Midwest,2020-09-21,A,True,True
CUST00001079,Casey Patel 1079,Consumer,Albany,Northeast,2022-03-15,C,False,True
CUST00001080,Morgan Garcia 1080,Small Business,Nashville,Southeast,,C,False,True
CUST00001081,Taylor Patel 1081,Government,Albuquerque,Southwest,,B,False,True
CUST00001082,Taylor Kim 1082,Consumer,Columbus,Midwest,2025-01-07,D,True,True
CUST00001083,Morgan Lee 1083,Small Business,Denver,West,,B,True,True
CUST00001084,Riley Kim 1084,Small Business,Dallas,Southwest,,B,True,True
CUST00001085,Riley Garcia 1085,Consumer,San Diego,West,2023-07-29,C,True,True
CUST00001086,Alex Kim 1086,Government,Columbus,Midwest,,A,False,False
CUST00001087,Jordan Patel 1087,Small Business,Atlanta,Southeast,2024-11-15,C,False,True
CUST00001088,Jordan Brown 1088,Small Business,Atlanta,Southeast,,C,True,True
CUST00001089,Riley Kim 1089,Enterprise,Austin,Southwest,2019-09-15,A,False,True
CUST00001090,Morgan Lee 1090,Consumer,Boston,Northeast,,B,True,True
CUST00001091,Riley Patel 1091,Small Business,Jacksonville,Southeast,2019-09-28,A,False,True
CUST00001092,Jordan Brown 1092,Consumer,Albany,Northeast,,C,True,False
CUST00001093,Taylor Kim 1093,Government,Austin,Southwest,2022-09-21,A,True,True
CUST00001094,Alex Brown 1094,Consumer,Seattle,West,2018-10-13,A,True,True
CUST00001095,Taylor Lee 1095,Enterprise,San Diego,West,2022-09-20,C,True,True
CUST00001096,Taylor Brown 1096,Consumer,Atlanta,Southeast,2026-03-01,A,True,True
CUST00001097,Riley Garcia 1097,Government,Columbus,Midwest,2019-06-11,C,True,True
CUST00001098,Taylor Smith 1098,Consumer,Austin,Southwest,,C,True,True
CUST00001099,Alex Garcia 1099,Government,Portland,West,,D,False,False
CUST00001100,Alex Kim 1100,Small Business,Seattle,West,2023-10-16,B,True,True
CUST00001101,Riley Brown 1101,Enterprise,Albany,Northeast,,C,False,True
CUST00001102,Jordan Brown 1102,Small Business,Columbus,Midwest,,A,False,True
CUST00001103,Riley Garcia 1103,Enterprise,Denver,West,2023-06-01,A,False,True
CUST00001104,Morgan Patel 1104,Government,Atlanta,Southeast,2021-01-17,A,False,True
CUST00001105,Taylor Garcia 1105,Small Business,Phoenix,Southwest,,C,True,True
CUST00001106,Taylor Garcia 1106,Small Business,Philadelphia,Northeast,,A,False,True
CUST00001107,Alex Kim 1107,Consumer,Nashville,Southeast,,C,True,True
CUST00001108,Taylor Brown 1108,Government,Phoenix,Southwest,,C,True,False
CUST00001109,Jordan Lee 1109,Small Business,Seattle,West,2025-07-29,B,True,False
CUST00001110,Taylor Brown 1110,Consumer,Denver,West,2019-09-19,A,True,False
CUST00001111,Casey Smith 1111,Small Business,Dallas,Southwest,,A,True,True
CUST00001112,Taylor Smith 1112,Consumer,Albany,Northeast,,A,True,True
CUST00001113,Morgan Kim 1113,Consumer,Denver,West,2023-01-18,D,True,True
CUST00001114,Taylor Garcia 1114,Small Business,Austin,Southwest,,C,True,True
CUST00001115,Jordan Patel 1115,Enterprise,Denver,West,,C,False,True
CUST00001116,Alex Smith 1116,Consumer,Austin,Southwest,2022-02-11,A,True,True
CUST00001117,Riley Lee 1117,Small Business,Atlanta,Southeast,2021-05-18,C,True,True
CUST00001118,Taylor Smith 1118,Consumer,Birmingham,Southeast,,D,True,True
CUST00001119,Morgan Kim 1119,Government,Atlanta,Southeast,2020-01-12,B,True,True
CUST00001120,Casey Patel 1120,Enterprise,Columbus,Midwest,2024-09-13,A,True,False
CUST00001121,Casey Kim 1121,Consumer,Detroit,Midwest,2022-07-18,C,False,False
CUST00001122,Morgan Kim 1122,Small Business,Chicago,Midwest,,B,True,True
CUST00001123,Taylor Lee 1123,Enterprise,Dallas,Southwest,,D,True,True
CUST00001124,Alex Kim 1124,Enterprise,Dallas,Southwest,,D,True,True
CUST00001125,Riley Kim 1125,Enterprise,Albuquerque,Southwest,,B,False,True
CUST00001126,Riley Patel 1126,Consumer,Phoenix,Southwest,2026-01-16,B,False,False
CUST00001127,Jordan Garcia 1127,Government,Denver,West,,D,True,False
CUST00001128,Riley Smith 1128,Small Business,Boston,Northeast,,A,False,True
CUST00001129,Casey Garcia 1129,Government,Chicago,Midwest,,A,False,True
CUST00001130,Jordan Brown 1130,Consumer,Indianapolis,Midwest,2022-06-28,C,False,True
CUST00001131,Jordan Smith 1131,Small Business,Portland,West,,A,True,True
CUST00001132,Alex Brown 1132,Consumer,San Diego,West,2022-01-05,A,False,True
CUST00001133,Riley Brown 1133,Government,Atlanta,Southeast,2020-01-17,C,False,True
CUST00001134,Taylor Lee 1134,Small Business,Dallas,Southwest,,D,True,True
CUST00001135,Casey Kim 1135,Enterprise,Portland,West,,A,True,False
CUST00001136,Jordan Garcia 1136,Enterprise,Jacksonville,Southeast,,C,True,False
CUST00001137,Jordan Brown 1137,Government,Detroit,Midwest,,A,False,True
CUST00001138,Jordan Garcia 1138,Government,Detroit,Midwest,2022-04-13,A,True,True
CUST00001139,Casey Lee 1139,Small Business,Denver,West,,C,True,False
CUST00001140,Alex Patel 1140,Consumer,Dallas,Southwest,,B,False,True
CUST00001141,Alex Patel 1141,Enterprise,San Diego,West,2023-06-03,C,True,False
CUST00001142,Morgan Garcia 1142,Enterprise,Phoenix,Southwest,,D,False,False
CUST00001143,Taylor Brown 1143,Small Business,Philadelphia,Northeast,2019-09-15,B,False,True
CUST00001144,Taylor Kim 1144,Government,Philadelphia,Northeast,,B,True,True
CUST00001145,Jordan Lee 1145,Government,Portland,West,,B,False,True
CUST00001146,Taylor Garcia 1146,Consumer,Portland,West,2021-04-07,B,False,False
CUST00001147,Jordan Smith 1147,Enterprise,Indianapolis,Midwest,,B,False,True
CUST00001148,Casey Garcia 1148,Consumer,Dallas,Southwest,2018-07-09,D,True,True
CUST00001149,Alex Brown 1149,Consumer,Indianapolis,Midwest,,D,False,False
CUST00001150,Taylor Lee 1150,Consumer,Chicago,Midwest,2021-08-13,D,True,True
CUST00001151,Jordan Kim 1151,Consumer,Columbus,Midwest,,C,True,True
CUST00001152,Alex Brown 1152,Government,Seattle,West,2025-11-05,A,False,True
CUST00001153,Taylor Kim 1153,Enterprise,Denver,West,2024-09-16,C,False,True
CUST00001154,Jordan Lee 1154,Consumer,Detroit,Midwest,2019-02-19,B,True,True
CUST00001155,Alex Patel 1155,Enterprise,Indianapolis,Midwest,,B,True,True
CUST00001156,Alex Kim 1156,Enterprise,Buffalo,Northeast,2018-03-17,C,True,True
CUST00001157,Morgan Lee 1157,Small Business,Buffalo,Northeast,2025-07-19,B,True,True
CUST00001158,Casey Smith 1158,Consumer,San Diego,West,,B,True,True
CUST00001159,Casey Patel 1159,Consumer,San Diego,West,2024-09-01,B,False,False
CUST00001160,Morgan Garcia 1160,Consumer,Philadelphia,Northeast,,A,True,True
CUST00001161,Casey Kim 1161,Government,Atlanta,Southeast,,B,True,True
CUST00001162,Taylor Brown 1162,Small Business,Atlanta,Southeast,2020-05-13,C,True,True
CUST00001163,Riley Patel 1163,Consumer,Albany,Northeast,2021-02-01,A,True,True
CUST00001164,Riley Lee 1164,Enterprise,Denver,West,2022-12-25,C,False,True
CUST00001165,Jordan Smith 1165,Small Business,Austin,Southwest,2019-09-25,A,True,True
CUST00001166,Riley Brown 1166,Small Business,Dallas,Southwest,2026-01-22,D,True,True
CUST00001167,Riley Smith 1167,Enterprise,San Diego,West,,C,False,False
CUST00001168,Morgan Garcia 1168,Government,Phoenix,Southwest,,A,False,True
CUST00001169,Alex Lee 1169,Consumer,Albuquerque,Southwest,,A,False,True
CUST00001170,Taylor Smith 1170,Enterprise,Albany,Northeast,2018-06-22,D,False,True
CUST00001171,Riley Smith 1171,Small Business,Boston,Northeast,2019-05-20,A,True,True
CUST00001172,Taylor Lee 1172,Consumer,Birmingham,Southeast,2020-02-20,A,False,True
CUST00001173,Riley Kim 1173,Consumer,Albany,Northeast,2021-07-06,A,False,True
CUST00001174,Morgan Patel 1174,Small Business,Chicago,Midwest,,C,True,True
CUST00001175,Morgan Smith 1175,Enterprise,San Diego,West,2021-04-21,D,True,False
CUST00001176,Morgan Patel 1176,Consumer,Detroit,Midwest,,A,True,True
CUST00001177,Riley Patel 1177,Consumer,Birmingham,Southeast,2021-11-12,A,True,True
CUST00001178,Taylor Garcia 1178,Enterprise,Boston,Northeast,2019-06-11,C,True,True
CUST00001179,Riley Brown 1179,Consumer,Boston,Northeast,,B,False,True
CUST00001180,Alex Lee 1180,Government,Phoenix,Southwest,2018-05-27,C,False,True
CUST00001181,Morgan Brown 1181,Small Business,Indianapolis,Midwest,2021-11-02,A,False,False
CUST00001182,Jordan Kim 1182,Consumer,Phoenix,Southwest,2019-01-29,B,False,True
CUST00001183,Riley Brown 1183,Consumer,Phoenix,Southwest,2021-08-25,B,False,False
CUST00001184,Casey Lee 1184,Consumer,Albuquerque,Southwest,,C,False,True
CUST00001185,Riley Lee 1185,Government,Jacksonville,Southeast,,C,True,True
CUST00001186,Alex Brown 1186,Small Business,Philadelphia,Northeast,2025-06-19,A,False,True
CUST00001187,Morgan Brown 1187,Small Business,Dallas,Southwest,2021-06-20,D,False,True
CUST00001188,Casey Lee 1188,Consumer,Albany,Northeast,2021-10-07,A,False,False
CUST00001189,Jordan Brown 1189,Government,Denver,West,,A,True,True
CUST00001190,Morgan Lee 1190,Government,Austin,Southwest,2018-12-26,B,False,True
CUST00001191,Casey Lee 1191,Small Business,Albuquerque,Southwest,2025-11-21,C,True,True
CUST00001192,Riley Smith 1192,Consumer,Boston,Northeast,,A,True,False
CUST00001193,Alex Lee 1193,Consumer,Indianapolis,Midwest,,A,False,True
CUST00001194,Jordan Patel 1194,Consumer,Austin,Southwest,,A,True,True
CUST00001195,Morgan Garcia 1195,Small Business,Indianapolis,Midwest,,B,False,False
CUST00001196,Morgan Brown 1196,Enterprise,Dallas,Southwest,2025-05-16,D,True,True
CUST00001197,Taylor Garcia 1197,Consumer,Austin,Southwest,,B,True,True
CUST00001198,Taylor Smith 1198,Consumer,Seattle,West,2023-03-09,B,False,True
CUST00001199,Morgan Smith 1199,Enterprise,Chicago,Midwest,,A,False,True
CUST00001200,Riley Kim 1200,Consumer,Birmingham,Southeast,2020-04-14,D,False,True
CUST00001201,Taylor Patel 1201,Government,Albuquerque,Southwest,2022-08-04,C,True,True
CUST00001202,Riley Brown 1202,Consumer,Austin,Southwest,,B,False,False
CUST00001203,Casey Patel 1203,Small Business,Columbus,Midwest,2021-04-16,A,False,True
CUST00001204,Riley Lee 1204,Consumer,Portland,West,2018-06-25,B,True,True
CUST00001205,Casey Patel 1205,Enterprise,Dallas,Southwest,2018-06-13,C,True,False
CUST00001206,Morgan Smith 1206,Consumer,Chicago,Midwest,2020-09-01,A,True,True
CUST00001207,Alex Brown 1207,Enterprise,Austin,Southwest,2019-03-07,A,False,True
CUST00001208,Morgan Patel 1208,Consumer,Columbus,Midwest,,A,True,True
CUST00001209,Alex Brown 1209,Consumer,Philadelphia,Northeast,2022-07-19,D,True,False
CUST00001210,Casey Brown 1210,Small Business,Jacksonville,Southeast,,C,True,False
CUST00001211,Casey Kim 1211,Enterprise,Columbus,Midwest,,D,True,True
CUST00001212,Riley Lee 1212,Consumer,Philadelphia,Northeast,,C,False,False
CUST00001213,Jordan Kim 1213,Government,San Diego,West,,A,True,True
CUST00001214,Morgan Garcia 1214,Enterprise,Austin,Southwest,,C,True,True
CUST00001215,Riley Lee 1215,Enterprise,Boston,Northeast,,C,True,True
CUST00001216,Taylor Patel 1216,Small Business,Dallas,Southwest,,A,False,True
CUST00001217,Taylor Patel 1217,Enterprise,Denver,West,,D,True,True
CUST00001218,Riley Garcia 1218,Small Business,Atlanta,Southeast,2024-04-21,C,False,True
CUST00001219,Riley Smith 1219,Consumer,Philadelphia,Northeast,,A,True,False
CUST00001220,Jordan Smith 1220,Enterprise,San Diego,West,2022-11-16,C,False,True
CUST00001221,Riley Lee 1221,Consumer,Philadelphia,Northeast,2018-08-05,A,True,True
CUST00001222,Alex Kim 1222,Small Business,Denver,West,,D,True,True
CUST00001223,Casey Patel 1223,Consumer,Jacksonville,Southeast,,A,False,True
CUST00001224,Alex Garcia 1224,Enterprise,Jacksonville,Southeast,2023-03-26,B,True,True
CUST00001225,Morgan Brown 1225,Small Business,Phoenix,Southwest,,C,True,True
CUST00001226,Morgan Smith 1226,Consumer,Nashville,Southeast,2022-07-18,C,True,True
CUST00001227,Taylor Garcia 1227,Consumer,Seattle,West,,C,True,False
CUST00001228,Casey Brown 1228,Enterprise,Nashville,Southeast,2023-10-16,B,False,True
CUST00001229,Riley Patel 1229,Government,Jacksonville,Southeast,2020-06-13,A,True,True
CUST00001230,Casey Garcia 1230,Enterprise,Dallas,Southwest,,A,True,True
CUST00001231,Riley Brown 1231,Government,Portland,West,2018-09-20,C,False,False
CUST00001232,Morgan Lee 1232,Government,Indianapolis,Midwest,2019-02-12,D,False,True
CUST00001233,Casey Kim 1233,Government,Atlanta,Southeast,2018-06-02,D,True,True
CUST00001234,Alex Brown 1234,Government,Chicago,Midwest,2020-09-17,C,False,True
CUST00001235,Jordan Lee 1235,Consumer,Boston,Northeast,2019-11-21,A,True,True
CUST00001236,Casey Patel 1236,Enterprise,Chicago,Midwest,2024-10-02,B,True,False
CUST00001237,Taylor Garcia 1237,Government,Seattle,West,,C,True,True
CUST00001238,Jordan Lee 1238,Small Business,Denver,West,,A,True,True
CUST00001239,Riley Kim 1239,Consumer,Boston,Northeast,,A,False,True
CUST00001240,Taylor Smith 1240,Small Business,Buffalo,Northeast,2025-06-06,A,True,True
CUST00001241,Riley Patel 1241,Consumer,Detroit,Midwest,,B,True,True
CUST00001242,Casey Patel 1242,Consumer,San Diego,West,,A,False,True
CUST00001243,Morgan Lee 1243,Small Business,Austin,Southwest,,B,True,False
CUST00001244,Alex Patel 1244,Small Business,Detroit,Midwest,2021-08-23,B,False,True
CUST00001245,Alex Patel 1245,Consumer,Albuquerque,Southwest,,B,True,True
CUST00001246,Taylor Patel 1246,Small Business,Albuquerque,Southwest,2022-10-16,A,True,True
CUST00001247,Alex Lee 1247,Government,Austin,Southwest,,A,True,False
CUST00001248,Riley Smith 1248,Consumer,Detroit,Midwest,2025-08-23,B,True,True
CUST00001249,Jordan Lee 1249,Consumer,Buffalo,Northeast,2025-07-16,A,False,False
CUST00001250,Morgan Brown 1250,Small Business,Atlanta,Southeast,2023-11-09,C,True,True
CUST00001251,Riley Brown 1251,Government,Phoenix,Southwest,,B,False,True
CUST00001252,Casey Patel 1252,Consumer,Birmingham,Southeast,2018-12-24,C,True,True
CUST00001253,Alex Kim 1253,Enterprise,Denver,West,,A,False,True
CUST00001254,Riley Patel 1254,Enterprise,Albany,Northeast,2020-09-20,B,True,True
CUST00001255,Jordan Garcia 1255,Consumer,Chicago,Midwest,,C,True,True
CUST00001256,Taylor Garcia 1256,Government,Detroit,Midwest,2024-10-01,B,True,False
CUST00001257,Alex Garcia 1257,Consumer,Columbus,Midwest,2021-06-27,D,False,True
CUST00001258,Riley Garcia 1258,Small Business,Nashville,Southeast,2023-11-15,A,True,True
CUST00001259,Jordan Brown 1259,Enterprise,Atlanta,Southeast,,D,False,True
CUST00001260,Casey Patel 1260,Consumer,Albuquerque,Southwest,2018-08-24,C,True,True
CUST00001261,Jordan Brown 1261,Government,Seattle,West,2025-04-05,D,False,True
CUST00001262,Alex Patel 1262,Small Business,Nashville,Southeast,,C,False,True
CUST00001263,Taylor Smith 1263,Consumer,Austin,Southwest,2019-07-20,C,False,True
CUST00001264,Casey Smith 1264,Small Business,Atlanta,Southeast,2018-04-16,D,True,True
CUST00001265,Jordan Kim 1265,Consumer,Boston,Northeast,2021-08-14,A,False,True
CUST00001266,Casey Patel 1266,Consumer,Phoenix,Southwest,,A,True,True
CUST00001267,Jordan Lee 1267,Small Business,Detroit,Midwest,2023-09-06,A,True,True
CUST00001268,Taylor Smith 1268,Enterprise,Albuquerque,Southwest,,A,True,True
CUST00001269,Riley Smith 1269,Consumer,Phoenix,Southwest,2023-01-27,C,True,True
CUST00001270,Taylor Kim 1270,Consumer,Philadelphia,Northeast,2024-06-23,C,True,True
CUST00001271,Alex Smith 1271,Government,Seattle,West,,C,True,True
CUST00001272,Morgan Smith 1272,Small Business,Albuquerque,Southwest,,C,True,True
CUST00001273,Taylor Kim 1273,Consumer,Austin,Southwest,,A,True,True
CUST00001274,Alex Smith 1274,Consumer,Indianapolis,Midwest,,A,True,True
CUST00001275,Morgan Kim 1275,Consumer,Columbus,Midwest,,C,True,True
CUST00001276,Alex Patel 1276,Small Business,Chicago,Midwest,2026-04-07,D,True,True
CUST00001277,Morgan Lee 1277,Government,Seattle,West,,C,False,False
CUST00001278,Jordan Kim 1278,Small Business,Chicago,Midwest,,C,False,True
CUST00001279,Morgan Garcia 1279,Enterprise,Albuquerque,Southwest,,A,False,False
CUST00001280,Riley Brown 1280,Consumer,Nashville,Southeast,,A,False,True
CUST00001281,Casey Kim 1281,Consumer,Birmingham,Southeast,,A,True,True
CUST00001282,Taylor Kim 1282,Small Business,Atlanta,Southeast,2021-05-31,B,False,True
CUST00001283,Casey Lee 1283,Consumer,Albany,Northeast,2022-09-16,A,True,True
CUST00001284,Taylor Patel 1284,Small Business,Philadelphia,Northeast,2018-07-19,C,True,False
CUST00001285,Riley Smith 1285,Consumer,Austin,Southwest,2025-03-23,A,False,True
CUST00001286,Alex Kim 1286,Consumer,Denver,West,2024-11-21,A,False,False
CUST00001287,Riley Patel 1287,Small Business,San Diego,West,2024-06-21,D,True,True
CUST00001288,Casey Patel 1288,Government,Denver,West,2020-09-22,A,True,True
CUST00001289,Casey Lee 1289,Government,Albany,Northeast,2023-09-22,A,False,True
CUST00001290,Casey Patel 1290,Consumer,Austin,Southwest,2022-07-18,C,True,True
CUST00001291,Casey Kim 1291,Government,Indianapolis,Midwest,,D,True,True
CUST00001292,Morgan Patel 1292,Enterprise,Indianapolis,Midwest,2023-06-28,A,True,True
CUST00001293,Jordan Smith 1293,Small Business,Atlanta,Southeast,2024-06-04,D,True,False
CUST00001294,Riley Garcia 1294,Small Business,Jacksonville,Southeast,2024-10-09,C,True,True
CUST00001295,Alex Brown 1295,Consumer,Phoenix,Southwest,,D,True,False
CUST00001296,Riley Kim 1296,Enterprise,Denver,West,,A,False,True
CUST00001297,Jordan Garcia 1297,Consumer,Boston,Northeast,,C,True,True
CUST00001298,Riley Patel 1298,Consumer,San Diego,West,2025-08-22,C,False,True
CUST00001299,Riley Patel 1299,Consumer,Philadelphia,Northeast,,A,True,False
CUST00001300,Taylor Kim 1300,Consumer,Albany,Northeast,,D,False,True
CUST00001301,Alex Patel 1301,Consumer,Nashville,Southeast,2023-08-03,B,True,True
CUST00001302,Taylor Garcia 1302,Small Business,Denver,West,,C,True,True
CUST00001303,Alex Brown 1303,Enterprise,Columbus,Midwest,2019-12-30,C,False,True
CUST00001304,Jordan Brown 1304,Consumer,Philadelphia,Northeast,,A,False,False
CUST00001305,Jordan Kim 1305,Enterprise,Chicago,Midwest,2018-04-06,C,True,True
CUST00001306,Alex Patel 1306,Enterprise,Birmingham,Southeast,,A,True,True
CUST00001307,Jordan Smith 1307,Consumer,San Diego,West,,A,False,True
CUST00001308,Taylor Garcia 1308,Government,Denver,West,,A,True,True
CUST00001309,Alex Lee 1309,Consumer,Boston,Northeast,,B,False,True
CUST00001310,Casey Kim 1310,Consumer,Portland,West,2021-01-15,B,False,True
CUST00001311,Taylor Lee 1311,Small Business,Dallas,Southwest,,A,True,False
CUST00001312,Jordan Garcia 1312,Government,Buffalo,Northeast,2018-01-16,C,True,True
CUST00001313,Morgan Brown 1313,Government,Denver,West,,D,True,True
CUST00001314,Alex Smith 1314,Consumer,Indianapolis,Midwest,,D,True,False
CUST00001315,Jordan Lee 1315,Government,Denver,West,2024-10-27,A,False,True
CUST00001316,Casey Patel 1316,Consumer,Atlanta,Southeast,2025-05-19,C,False,True
